input_point,x,p
-3.141592653589793,-3.807800976072337,1.763582581125993
-3.141592653589793,-3.8482502595036183,2.163398964959587
-3.141592653589793,2.455968752655524,2.562056712038528
-3.141592653589793,4.037766637764163,1.1300532488362585
-3.141592653589793,-1.1617749819515861,3.9809855336819684
-3.141592653589793,2.6958722373575963,-3.497120341891052
-3.141592653589793,1.3659229413832428,-2.01335365007193
-3.141592653589793,-2.1748915450240442,2.0596216353980648
-3.141592653589793,1.300941097305147,-3.6310854032057582
-3.141592653589793,1.658003446113291,-0.5396191895612148
-3.141592653589793,0.6901198761170235,-2.008701178515631
-3.141592653589793,2.544170618723294,0.9099978492666745
-3.141592653589793,4.142756053991995,0.5656676191611725
-3.141592653589793,-0.25121016896970794,0.9901092241209524
-3.141592653589793,-0.017908422489917974,-1.1804842659823391
-3.141592653589793,1.4289083819765551,-3.398866801326761
-3.141592653589793,-0.9423431330256244,-1.6666001093341443
-3.141592653589793,2.9604026599804154,2.4261639190805813
-3.141592653589793,0.7752122550443001,-4.173161939533674
-3.141592653589793,3.828273640215272,1.723253306834339
-3.141592653589793,-2.2260887396786737,3.205360568246398
-3.141592653589793,1.8455263278410445,0.16914974137574745
-3.141592653589793,3.3611688401357256,-2.649376364944625
-3.141592653589793,-3.7802029443286305,1.1551714918483533
-3.141592653589793,1.6821721696572212,2.0736797006347825
-3.141592653589793,-0.8966902615435952,-0.8564782689475816
-3.141592653589793,2.678056661963913,-4.065064196143519
-3.141592653589793,1.0567295310693847,0.05301991106492565
-3.141592653589793,2.545426547811445,2.7629074408129632
-3.141592653589793,2.2182192180639095,2.62535107722041
-3.141592653589793,-0.6219516878061526,-1.7434788109995605
-3.141592653589793,4.037734591136424,-1.0192521355693591
-3.141592653589793,3.933016054584236,0.30809600107474466
-3.141592653589793,-1.2051551659736095,1.5791656154750484
